央视频道,#genre#
CCTV5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225649/1653103087-1-1648946622.m3u8
CCTV5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225706/1653103141-1-1651280281.m3u8
CCTV5+,http://39.134.65.181:80/PLTV/88888888/224/3221225507/1653103205-1-1645149570.m3u8
CCTV5+,http://39.134.65.173:80/PLTV/88888888/224/3221225507/1653103255-1-1645149575.m3u8
CCTV5+,http://39.134.65.183:80/PLTV/88888888/224/3221225507/1653103307-1-1645149580.m3u8
CCTV5+,http://39.134.65.175:80/PLTV/88888888/224/3221225507/1653103357-1-1645149585.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
CCTV6,http://39.134.65.181:80/PLTV/88888888/224/3221225814/1653103457-1-1645149551.m3u8
CCTV6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/1653103494-1-1651280320.m3u8
CCTV6,http://39.134.65.173:80/PLTV/88888888/224/3221225814/1653103578-1-1645149563.m3u8
CCTV6,http://39.134.65.183:80/PLTV/88888888/224/3221225814/1653103628-1-1645149568.m3u8
CCTV6,http://39.134.65.175:80/PLTV/88888888/224/3221225814/1653103669-1-1645149572.m3u8
CCTV6,http://39.134.65.177:80/PLTV/88888888/224/3221225814/1653103710-1-1645149576.m3u8
CCTV6,http://39.134.65.181/PLTV/88888888/224/3221225814/1.m3u8
CCTV6,http://39.134.65.173/PLTV/88888888/224/3221225814/1.m3u8
CCTV6,http://39.134.65.183/PLTV/88888888/224/3221225814/1.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://39.135.138.58:18890/PLTV/88888888/224/3221225624/1653103819-1-1648946681.m3u8
CCTV7,http://39.135.138.58:18890/PLTV/88888888/224/3221225644/1653103864-1-1651280354.m3u8
CCTV7,http://39.134.65.179:80/PLTV/88888888/224/3221225671/1653103951-1-1645149600.m3u8
CCTV7,http://39.134.65.164:80/PLTV/88888888/224/3221225671/1653103991-1-1645149604.m3u8
CCTV7,http://39.134.65.181:80/PLTV/88888888/224/3221225671/1653104042-1-1645149609.m3u8
CCTV7,http://39.134.66.110/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225631/index.m3u8
CCTV8,http://hms144nc1972679571.live.aikan.miguvideo.com:80/wh7f454c46tw1321300160_233602790/PLTV/88888888/224/3221231694/1653104148-1-5040885.index.m3u8
CCTV8,http://39.135.138.58:18890/PLTV/88888888/224/3221225635/1653104226-1-1648946720.m3u8
CCTV8,http://39.134.65.181:80/PLTV/88888888/224/3221225795/1653104282-1-1645149631.m3u8
CCTV8,http://39.134.65.173:80/PLTV/88888888/224/3221225795/1653104323-1-1645149635.m3u8
CCTV8,http://39.134.65.183:80/PLTV/88888888/224/3221225795/1653104353-1-1645149638.m3u8
CCTV8,http://39.134.65.175:80/PLTV/88888888/224/3221225795/1653104373-1-1645149640.m3u8
CCTV8,http://39.134.65.177:80/PLTV/88888888/224/3221225795/1653104393-1-1645149642.m3u8
CCTV8,http://39.134.65.173/PLTV/88888888/224/3221225795/1.m3u8
CCTV8,http://39.134.65.183/PLTV/88888888/224/3221225795/1.m3u8
CCTV9,http://hms304nc1972679586.live.aikan.miguvideo.com:80/wh7f454c46tw1731899977_1280112304/PLTV/88888888/224/3221231697/1653104560-1-1723338.index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/1653104575-1-1648946770.m3u8
CCTV9,http://39.134.65.179:80/PLTV/88888888/224/3221225676/1653104672-1-1645149720.m3u8
CCTV9,http://39.134.65.181:80/PLTV/88888888/224/3221225676/1653104692-1-1645149722.m3u8
CCTV9,http://39.134.65.166:80/PLTV/88888888/224/3221225676/1653104713-1-1645149725.m3u8
CCTV9,http://39.134.65.183:80/PLTV/88888888/224/3221225676/1653104743-1-1645149728.m3u8
CCTV9,http://39.134.65.173:80/PLTV/88888888/224/3221225676/1653104763-1-1645149730.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225646/index.m3u8
CCTV9,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.179/PLTV/88888888/224/3221225676/1.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://hms424nc1972679598.live.aikan.miguvideo.com:80/wh7f454c46tw2001408398_-1897644712/PLTV/88888888/224/3221231666/1653104837-1-1723406.index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/1653104847-1-1648946798.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225636/1653104858-1-1651280456.m3u8
CCTV10,http://111.40.196.37:80/wh7f454c46tw2910896228_132418944/PLTV/88888888/224/3221225567/1653104941-1-165310492.index.m3u8
CCTV10,http://39.134.65.179:80/PLTV/88888888/224/3221225677/1653106852-1-1645149884.m3u8
CCTV10,http://39.134.65.164:80/PLTV/88888888/224/3221225677/1653106873-1-1645149886.m3u8
CCTV10,http://39.134.65.181:80/PLTV/88888888/224/3221225677/1653106903-1-1645149889.m3u8
CCTV10,http://39.134.65.166:80/PLTV/88888888/224/3221225677/1653106923-1-1645149891.m3u8
CCTV10,http://39.134.65.183:80/PLTV/88888888/224/3221225677/1653106964-1-1645149895.m3u8
CCTV10,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.164/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.134.65.181/PLTV/88888888/224/3221225677/1.m3u8
CCTV11,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/1653107159-1-1648947013.m3u8
CCTV11,http://39.134.65.179:80/PLTV/88888888/224/3221225517/1653107270-1-1645149932.m3u8
CCTV11,http://39.134.65.181:80/PLTV/88888888/224/3221225517/1653107300-1-1645149935.m3u8
CCTV11,http://39.134.65.173:80/PLTV/88888888/224/3221225517/1653107330-1-1645149938.m3u8
CCTV11,http://39.134.65.183:80/PLTV/88888888/224/3221225517/1653107350-1-1645149940.m3u8
CCTV11,http://39.134.65.175:80/PLTV/88888888/224/3221225517/1653107382-1-1645149943.m3u8
CCTV11,http://111.40.196.9/PLTV/88888888/224/3221225496/index.m3u8
CCTV11,http://39.134.65.179/PLTV/88888888/224/3221225517/1.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://hms184nc1972679574.live.aikan.miguvideo.com:80/wh7f454c46tw332500674_-1928733108/PLTV/88888888/224/3221231660/1653107462-1-1723739.index.m3u8
CCTV12,http://hms184nc1972679575.live.aikan.miguvideo.com:80/wh7f454c46tw374258304_1002173250/PLTV/88888888/224/3221231660/1653107492-1-1723742.index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888888/224/3221225629/1653107495-1-1648947051.m3u8
CCTV12,http://39.134.65.179:80/PLTV/88888888/224/3221225669/1653107546-1-1645149962.m3u8
CCTV12,http://39.134.65.164:80/PLTV/88888888/224/3221225669/1653107566-1-1645149964.m3u8
CCTV12,http://39.134.65.164:80/PLTV/88888888/224/3221225669/1653107597-1-1645149967.m3u8
CCTV12,http://39.134.65.166:80/PLTV/88888888/224/3221225669/1653107617-1-1645149969.m3u8
CCTV12,http://39.134.65.173:80/PLTV/88888888/224/3221225669/1653107648-1-1645149972.m3u8
CCTV12,http://39.134.65.179/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://39.134.65.164/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://39.134.65.181/PLTV/88888888/224/3221225669/1.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://hms164nc1972679573.live.aikan.miguvideo.com:80/wh7f454c46tw571238933_-979555466/PLTV/88888888/224/3221231636/1653107705-1-1317841.index.m3u8
CCTV13,http://hms104nc1972679566.live.aikan.miguvideo.com:80/wh7f454c46tw620122964_1665472325/PLTV/88888888/224/3221231636/1653107741-1-1317847.index.m3u8
CCTV13,http://39.134.65.177:80/PLTV/88888888/224/3221225812/1653107759-1-1645149991.m3u8
CCTV13,http://39.134.65.141:80/PLTV/88888888/224/3221225812/1653107789-1-1645149994.m3u8
CCTV13,http://39.134.65.141:80/PLTV/88888888/224/3221225812/1653107799-1-1645149995.m3u8
CCTV13,http://39.134.65.183:80/PLTV/88888888/224/3221225812/1653107820-1-1645149997.m3u8
CCTV13,http://39.134.65.175:80/PLTV/88888888/224/3221225812/1653107850-1-1645150000.m3u8
CCTV13,http://39.134.65.181:80/PLTV/88888888/224/3221225812/1653107880-1-1645150003.m3u8
CCTV13,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://hms404nc1972679597.live.aikan.miguvideo.com:80/wh7f454c46tw826655345_1736319904/PLTV/88888888/224/3221231648/1653107946-1-1723753.index.m3u8
CCTV14,http://hms324nc1972679589.live.aikan.miguvideo.com:80/wh7f454c46tw875381896_-919341747/PLTV/88888888/224/3221231648/1653107996-1-1723758.index.m3u8
CCTV14,http://39.135.138.58:18890/PLTV/88888888/224/3221225639/1653108250-1-1648947126.m3u8
CCTV14,http://39.135.138.58:18890/PLTV/88888888/224/3221225640/1653108341-1-1651280801.m3u8
CCTV14,http://111.40.196.38:80/wh7f454c46tw461808360_2564998/PLTV/88888888/224/3221225573/1653108371-1-165310835.index.m3u8
CCTV14,http://39.134.65.179:80/PLTV/88888888/224/3221225674/1653108451-1-1645150053.m3u8
CCTV14,http://39.134.65.164:80/PLTV/88888888/224/3221225674/1653108481-1-1645150056.m3u8
CCTV14,http://39.134.65.181:80/PLTV/88888888/224/3221225674/1653108521-1-1645150060.m3u8
CCTV14,http://39.134.65.183:80/PLTV/88888888/224/3221225674/1653108541-1-1645150062.m3u8
CCTV14,http://39.134.65.173:80/PLTV/88888888/224/3221225674/1653108562-1-1645150064.m3u8
CCTV14,http://39.135.138.58:18890/PLTV/88888888/224/3221225640/index.m3u8
CCTV14,http://111.40.196.9/PLTV/88888888/224/3221225573/index.m3u8
CCTV14,http://39.134.65.179/PLTV/88888888/224/3221225674/1.m3u8
CCTV15,http://39.135.138.58:18890/PLTV/88888888/224/3221225641/1653108642-1-1648947166.m3u8
CCTV15,http://111.40.196.37:80/wh7f454c46tw3514597584_1463588220/PLTV/88888888/224/3221225500/1653108675-1-165310865.index.m3u8
CCTV15,http://39.134.65.181:80/PLTV/88888888/224/3221225513/1653108705-1-1645150082.m3u8
CCTV15,http://39.134.65.173:80/PLTV/88888888/224/3221225513/1653108735-1-1645150085.m3u8
CCTV15,http://39.134.65.173:80/PLTV/88888888/224/3221225513/1653108756-1-1645150087.m3u8
CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://39.134.65.181/PLTV/88888888/224/3221225513/1.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226233/index.m3u8
CCTV16,http://hms424nc1972679598.live.aikan.miguvideo.com:80/wh7f454c46tw1697854767_1292230347/PLTV/88888888/224/3221233442/1653108821-1-1129418.index.m3u8
CCTV16,http://hms424nc1972679598.live.aikan.miguvideo.com:80/wh7f454c46tw1726771413_-1616970626/PLTV/88888888/224/3221233442/1653108851-1-1129423.index.m3u8
CCTV16,http://39.135.138.58:18890/PLTV/88888888/224/3221226230/1653108871-1-1651280856.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226230/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://hms444nc1972679601.live.aikan.miguvideo.com:80/wh7f454c46tw1821741553_874109009/PLTV/88888888/224/3221231772/1653108953-1-1318088.index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/1653108954-1-1651280865.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225908/1653108973-1-1648947196.m3u8
CCTV17,http://39.134.65.181:80/PLTV/88888888/224/3221225708/1653109067-1-1645150109.m3u8
CCTV17,http://39.134.65.183:80/PLTV/88888888/224/3221225708/1653109309-1-1645150133.m3u8
CCTV17,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
CCTV-8K,http://117.148.179.149:80/PLTV/88888888/224/3221233350/1653109368-1-1551828.index.m3u8
卫视频道,#genre#
河南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://yd-m-l.cztv.com:80/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225703/1653132080-1-1651283178.m3u8
浙江卫视,http://111.40.196.38:80/wh7f454c46tw1297811785_419079515/PLTV/88888888/224/3221225538/1653132161-1-165313214.m3u8
浙江卫视,http://111.40.196.27:80/wh7f454c46tw3263798591_1595050633/PLTV/88888888/224/3221225538/1653136850-1-165313683.m3u8
浙江卫视,http://111.40.196.28:80/wh7f454c46tw1981569921_513770012/PLTV/88888888/224/3221225510/1653136992-1-165313696.m3u8
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225744/1653137040-1-1648950003.m3u8
浙江卫视,http://39.134.65.179:80/PLTV/88888888/224/3221225514/1653137081-1-1645152912.m3u8
浙江卫视,http://39.134.65.173:80/PLTV/88888888/224/3221225514/1653140121-1-1645153216.m3u8
浙江卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225880/1643132642-1-1639766507.m3u8
浙江卫视,http://39.134.65.175:80/PLTV/88888888/224/3221225514/1653140182-1-1645153222.m3u8
浙江卫视,http://hw-m-l.cztv.com:80/channels/lantian/channel001/720p.m3u8
浙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225703/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225658/1653140236-1-1648950319.m3u8
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225659/1653140325-1-1651284002.m3u8
东方卫视,http://111.40.196.36:80/wh7f454c46tw853787518_321608419/PLTV/88888888/224/3221225542/1653140379-1-165314037.m3u8
东方卫视,http://39.134.65.179:80/PLTV/88888888/224/3221225672/1653140526-1-1645153256.m3u8
东方卫视,http://39.134.65.164:80/PLTV/88888888/224/3221225672/1653140556-1-1645153259.m3u8
东方卫视,http://39.134.65.173:80/PLTV/88888888/224/3221225672/1653140586-1-1645153262.m3u8
东方卫视,http://39.134.65.173:80/PLTV/88888888/224/3221225865/1643132644-1-1639764667.m3u8
东方卫视,http://39.134.65.175:80/PLTV/88888888/224/3221225672/1653140627-1-1645153266.m3u8
东方卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8?fmt=ts2hls
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://hms424nc1972679598.live.aikan.miguvideo.com:80/wh7f454c46tw2864544103_671334397/PLTV/88888888/224/3221231447/1653109973-1-1913940.index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225702/1653110064-1-1651280974.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225702/1653110094-1-1651280977.m3u8
江苏卫视,http://111.40.196.39:80/wh7f454c46tw516520464_2086291145/PLTV/88888888/224/3221225517/1653110131-1-165311011.index.m3u8
江苏卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225503/1653110163-1-1645150221.m3u8
江苏卫视,http://39.134.65.173:80/PLTV/88888888/224/3221225503/1653110184-1-1645150223.m3u8
江苏卫视,http://39.134.65.173:80/PLTV/88888888/224/3221225503/1653110194-1-1645150224.m3u8
江苏卫视,http://39.134.65.183:80/PLTV/88888888/224/3221225503/1653110214-1-1645150226.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225702/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://hms264nc1972679583.live.aikan.miguvideo.com:80/wh7f454c46tw4171212122_-234389015/PLTV/88888888/224/3221231732/1653141355-1-1393546.index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/1653141522-1-1648950446.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225674/1653141549-1-1651284122.m3u8
北京卫视,http://111.40.196.38:80/wh7f454c46tw69660886_1518746662/PLTV/88888888/224/3221225529/1653141603-1-165314158.m3u8
北京卫视,http://111.40.196.28:80/wh7f454c46tw2052077665_2128076368/PLTV/88888888/224/3221225540/1653141636-1-165314161.m3u8
北京卫视,http://39.134.65.179:80/PLTV/88888888/224/3221225678/1653141675-1-1645153370.m3u8
北京卫视,http://39.134.65.164:80/PLTV/88888888/224/3221225678/1653141695-1-1645153372.m3u8
北京卫视,http://39.134.65.164:80/PLTV/88888888/224/3221225678/1653141705-1-1645153373.m3u8
北京卫视,http://39.134.65.166:80/PLTV/88888888/224/3221225855/1643132642-1-1639765153.m3u8
北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://183.207.249.174/ott.js.chinamobile.com/PLTV/3/224/3221227390/index.m3u8
北京卫视,http://183.207.249.169/ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/1653140620-1-1651284060.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225742/1653140709-1-1648950419.m3u8
广东卫视,http://39.134.65.179:80/PLTV/88888888/224/3221225859/1643132645-1-1639767918.m3u8
广东卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://183.207.248.136/ott.js.chinamobile.com/PLTV/3/224/3221227249/index.m3u8
黑龙江卫视,http://39.134.67.226:80/PLTV/88888888/224/3221225847/1643132665-1-1639764544.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225690/1653146198-1-1651284587.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225736/1653146257-1-1648950924.m3u8
黑龙江卫视,http://111.40.196.36:80/wh7f454c46tw1558860364_209552618/PLTV/88888888/224/3221225544/1653146299-1-165314628.m3u8
黑龙江卫视,http://39.134.65.179:80/PLTV/88888888/224/3221225847/1643132650-1-1639764543.m3u8
黑龙江卫视,http://39.134.65.177:80/PLTV/88888888/224/3221225847/1643132650-1-1639764543.hls.ts
黑龙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225736/index.m3u8?fmt=ts2hls
黑龙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8?fmt=ts2hls
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225697/1653142074-1-1651284174.m3u8
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225697/1653142177-1-1651284184.m3u8
山东卫视,http://111.40.196.28:80/wh7f454c46tw122315417_586125130/PLTV/88888888/224/3221225546/1653142243-1-165314223.m3u8
山东卫视,http://39.134.65.183:80/PLTV/88888888/224/3221225857/1643132645-1-1639766542.m3u8
山东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146382-1-1651284606.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146432-1-1651284611.m3u8
安徽卫视,http://39.134.65.179:80/PLTV/88888888/224/3221225851/1643132634-1-1639764644.m3u8
