4K,#genre#
Laura Marano - Lie to Me-[135M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqtL77QUo9_mcBw.mp4
Lady Gaga, Bradley Cooper - Shallow-[109M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqtL77QUozoyQXw.mp4
Lady Gaga - Million Reasons-[135M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqdL77QUo6IjgPg.mp4
Lady Gaga - Always Remember Us This Way-[121M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8dH77QUo0MzEnwE.mp4
Kylie Minogue feat. Gente De Zona - Stop Me From Falling-[59M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9NH77QUooKbO9QU.mp4
kristen kelly - he loves to make me cry-[185M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_tH77QUo1Kai8QI.mp4
Khaled &amp; Rihanna &amp; Bryson Tiller - Wild Thoughts-[154M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggNL77QUooKj84wQ.mp4
Kelly Clarkson - Broken &amp; Beautiful-[71M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-NH77QUojeCN0wQ.mp4
Katy Perry - Never Really Over-[152M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9H77QUo6NmZtQc.mp4
Jessie J&amp;Ariana Grande&amp; Nicki Minaj – Bang Bang-[170M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgztH77QUopPKX9gM.mp4
Jada Facer - 7 Minutes In Heaven-[94M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxdH77QUo6qb94wc.mp4
Jack &amp; Jack - Day Dreaming-[82M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0dH77QUomp_m4wY.mp4
ILIRA, Juan Magán - DIABLO-[79M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0NH77QUo9J_j-AU.mp4
Iggy Azalea - Fancy-[92M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgltH77QUoorfttwU.mp4
Hunter Hayes-wanted-[63M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmNH77QUo_q21vQc.mp4
Havana (LIVE at the 61st GRAMMYs)-[140M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn9H77QUoi6uQ3gI.mp4
Hands Like Houses - Degrees of Separation-[115M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjdH77QUolr_raw.mp4
Hailee Steinfeld – Most Girls-[90M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgodH77QUoxKnVhwQ.mp4
Gwen Stefani - Misery-[99M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3dD77QUoka3dnwU.mp4
Gabrielle Aplin - My Mistake-[99M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8dD77QUojfXt0wQ.mp4
Freya Ridings - Castles-[96M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2tD77QUopMjBkAQ.mp4
Foxes - Body Talk-[101M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3dD77QUo9L3ENA.mp4
Fifth Harmony - Don&#39;t Say You Love Me-[48M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg59D77QUourKx6QY.mp4
Eminem &amp; Rihanna - Love The Way You Lie-[140M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt9D77QUo2MqfaQ.mp4
Elle Fanning - Wildflowers-[75M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtND77QUoovnzcg.mp4
Ed Sheeran &amp; Justin Bieber - I Don&#39;t Care-[110M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqtD77QUogJnF4wU.mp4
Echosmith - Over My Head-[71M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdD77QUosOzs9QM.mp4
Echosmith - Cool Kids-[68M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtdD77QUo3-WnhwQ.mp4
Dua Lipa - New Rules-[147M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-c-77QUo6bG0nQc.mp4
Dua Lipa - Blow Your Mind-[94M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-c-77QUo3PP21wI.mp4
Dua Lipa - Be The One-[200M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-8-77QUoiLCYqQY.mp4
Christina Aguilera - Your Body-[148M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgidD77QUo6uKIyQY.mp4
Chris Brown - Privacy-[203M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgiND77QUo85K0oQc.mp4
Cheryl - I Don&#39;t Care-[73M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3c-77QUovrLf8QI.mp4
Charlie Puth feat. Meghan Trainor - Marvin Gaye-[119M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxs-77QUokIKMbA.mp4
Dido - Take You Home-[92M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwM-77QUo8LTz0gY.mp4
Daniel Skye - I Want You-[73M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzc-77QUog7G_Lw.mp4
coldrain - THE SIDE EFFECTS-[118M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0s-77QUo0ajflAQ.mp4
COIN - Talk Too Much-[87M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnM-77QUo8OLQiQE.mp4
Cody Simpson,The Tide - Underwater-[67M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpc-77QUoxNXYvQQ.mp4
Clara Mae ft. Jake Miller - Better Me Better You-[130M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl8-77QUo2KnZ-AU.mp4
Christina Perri - A Thousand Years-[139M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqs-77QUo1O7p5Ac.mp4
Charlie Puth - One Call Away-[112M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnM-77QUo8OGWhgE.mp4
Astrid S - Someone New-[75M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg38-V7QUo0rbzlQI.mp4
Charlie Puth - Attention-[113M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguM-V7QUo4O_Z-wM.mp4
Charli XCX &amp; Christine and the Queens - Gone-[148M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvs-V7QUoleiOqgc.mp4
Charli XCX - White Mercedes-[207M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvM-V7QUo9IqMtwI.mp4
Charli XCX - Boom Clap-[64M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgus-V7QUoxv7BfQ.mp4
Céline Dion - Ashes-[86M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk8-V7QUo28f7jQY.mp4
Carrie Underwood - Undo It-[53M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk8-V7QUo_NqlEA.mp4
Carrie Underwood - Two Black Cadillacs-[135M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmM-V7QUo3O_7mgU.mp4
Carrie Underwood - Church Bells-[135M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmM-V7QUogI6o2AQ.mp4
Caroline Polachek - So Hot You&#39;re Hurting My Feelings-[96M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh8-V7QUo2I2Bpgc.mp4
Caroline Jones - Rise-[77M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3c7V7QUooMTeigU.mp4
Carly Rae Jepsen - Now That I Found You-[54M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6M7V7QUo_Mv58AE.mp4
Carly Rae Jepsen - Bucket-[165M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4M7V7QUowJqiggY.mp4
Carly Rae Jepsen - Boy Problems-[219M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg387V7QUo4qi1vAM.mp4
Camila Cabello - Never Be the Same-[90M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg387V7QUovq-toAM.mp4
Camila Cabello - Liar-[137M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgs87V7QUo4uzsgwM.mp4
Calvin Harris, Rag&#39;n&#39;Bone Man - Giant-[90M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsc7V7QUogoPwmwc.mp4
Bruno Mars - Just The Way You Are-[89M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqc7V7QUopKTSSg.mp4
Britney Spears &amp; G-Eazy - Make Me-[342M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgrc7V7QUogd7LRg.mp4
Britney Spears - Ooh La La 电影蓝精灵2主题曲-[161M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpc7V7QUoi73VkAI.mp4
Britney Spears - Hold It Against Me-[223M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7c3V7QUojYGy7AE.mp4
Bridgit Mendler - Ready or not-[78M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9c3V7QUo5eSS0gM.mp4
Blake Shelton - God&#39;s Country-[64M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg583V7QUooL2L8wI.mp4
Beyoncé Giselle Knowles - I was here-[260M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9M3V7QUo3OaCkgQ.mp4
Before You Exit - Silence-[87M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqM3V7QUorLLx8wE.mp4
Becky G - Secrets-[115M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtc3V7QUonu6ArwE.mp4
Becky G - Green Light Go-[89M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgws3V7QUo9J6oqgE.mp4
Bebe Rexha&amp;Nicki Minaj - No Broken Hearts-[97M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr83V7QUospHMogQ.mp4
Bebe Rexha Ft. G-Eazy - FFF-[82M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsM3V7QUonda37wU.mp4
Bebe Rexha - Not 20 Anymore-[131M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg78zV7QUoqP2lxAI.mp4
Bebe Rexha - Last Hurrah-[40M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7czV7QUo5qqtDg.mp4
Bebe Rexha - I&#39;m A Mess-[53M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg68zV7QUoyayv5wE.mp4
Beauty And A Beat - Justin Bieber-[91M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_MzV7QUooJDCkQQ.mp4
Beatrich - About-[45M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh83V7QUo4J3IswQ.mp4
Bea Miller - yes girl-[113M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgu8zV7QUo_czPtAM.mp4
Bea Miller - Repercussions-[78M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguczV7QUoi7vRswI.mp4
Bea Miller - Fire N Gold-[82M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt8zV7QUolcqm9wI.mp4
Bazzi、Camila Cabello - Beautiful-[76M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsszV7QUo1-nfaQ.mp4
Backstreet Boys - No Place-[93M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvszV7QUolILaiAI.mp4
Avril Lavigne,OneRepublic,Luis Fonsi,Ryan Tedder - Right Where I Am Supposed To Be-[101M.mp4-10,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgiMzV7QUo6eaXUg.mp4
Avril Lavigne - Wish You Were Here-[87M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_MvV7QUoyL7mswM.mp4
Avril Lavigne - I Fell In Love With The Devil-[102M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh8zV7QUopeOp1QM.mp4
Avril Lavigne - Hello Kitty-[135M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9cvV7QUo1JSu_gM.mp4
Avril Lavigne - Head Above Water-[97M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjszV7QUovKa7yAY.mp4
Avril Lavigne - Alice-[72M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgucvV7QUo_NnEpwY.mp4
Ava Max - Sweet but Psycho-[80M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvMvV7QUousa5Jg.mp4
Aura Dione - Sunshine-[67M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsMvV7QUojonYmwQ.mp4
Charlie Puth - Dangerously-[76M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgv8vV7QUo6Kn20AI.mp4
（防弹少年团）、Steve Aoki - Waste It On Me-[77M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1MvV7QUo-reRtgU.mp4
2KMV-Carlie Hanson - Back in My Arms-[292M.mp4-1440P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2MvL7QUogJqurgI.mp4
2KMV-Doja Cat - Go To Town-[321M.mp4-1440P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4MvL7QUo-OTKwwU.mp4
2KMV-KATIE feat. Ty Dolla $ign - Remember-[292M.mkv-1440P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3svL7QUo1ImmlAQ.mp4
2KMV-Marshmello feat Omar Linx - Keep It Mello-[255M.mp4-1440P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cvL7QUoxaqaHg.mp4
2KMV-NK - LOMALA-[216M.mp4-1440P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6svL7QUoooLs5wU.mp4
3KMV-Marshmello Feat.CHVRCHES - Here With Me-[116M.mp4-1800P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqcvL7QUo3pDp0wc.mp4
3KMV-Pabllo Vittar ft. Charli XCX - Flash Pose-[292M.mkv-1800P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgusvL7QUoy9my1wM.mp4
3LAU &amp; Said The Sky - Fire-[99M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt8vL7QUopaGUygQ.mp4
3LAU feat. Carly Paige - Would You Understand-[93M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqcvL7QUomKTA2QE.mp4
6ix9ine &amp; Nicki Minaj &amp; Murda Beatz - FEFE-[121M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqsvL7QUo55DBiwY.mp4
A Great Big World - You-[84M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjMvL7QUooNe5iAU.mp4
A Great Big World &amp; Christina Aguilera - Say Something-[61M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgisvL7QUoyLWWRA.mp4
A Great Big World ft. Futuristic - Hold Each Other-[218M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgisvL7QUo8PmQWg.mp4
A R I Z O N A - Find Someone-[107M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggMvL7QUomKeYgwY.mp4
Adam Lambert - Comin In Hot-[94M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgj8vL7QUohKm9uwU.mp4
Adam Lambert - Never Close Our Eyes-[133M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg38rL7QUor-fn1AQ.mp4
Adam Lambert - New Eyes-[72M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3srL7QUo3tCrogc.mp4
Adam Lambert - Superpower-[88M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2srL7QUou8unzQY.mp4
Adam Lambert feat. Laleh - Welcome to the Show-[68M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18rL7QUoqNDx4AY.mp4
AJ Mitchell - All My Friends-[68M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5MrL7QUo8NOZtwQ.mp4
Alan Walker、K-391、Sofia Cars - Different World-[75M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtMrL7QUouKKX3AM.mp4
Alesso ft. Nico,Vinz- I Wanna Know-[83M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtsrL7QUo8LnOYA.mp4
Alexa Goddard - We Broke The Sky-[95M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtsrL7QUoztuojQI.mp4
Alexandra Stan - I Think I Love It-[73M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgscrL7QUouYeZtAQ.mp4
Aly &amp; AJ - Church-[91M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgq8rL7QUowvCy9AQ.mp4
Aly &amp; AJ - Don&#39;t Go Changing-[124M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggsrL7QUo8K7WmgE.mp4
Alyssa Bernal - Wasted Love-[84M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghcrL7QUoiPGRtgc.mp4
Amaranthe - 365-[205M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggsrL7QUo57X9_AM.mp4
Amaranthe - Burn With Me-[252M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgisrL7QUoxYu5ngM.mp4
American Authors - Stay Around-[84M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggsrL7QUomN-6uQY.mp4
Anna Clendening - Dead End-[77M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxcnL7QUo6IK8owM.mp4
ANNE MARIE - ALARM-[138M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgysnL7QUo6YOhhAE.mp4
Anne-Marie &amp; James Arthur - Rewrite The Stars -[41M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxsnL7QUomrL7sgQ.mp4
Ariana Grande - 7 rings-[92M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz8nL7QUoxvbX3QU.mp4
Ariana Grande - Baby I-[52M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-8jL7QUosPKxhgI.mp4
Ariana Grande - Breathin-[99M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh8nL7QUolfiywgc.mp4
Ariana Grande - Dangerous Woman-[119M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjMnL7QUo2JTckgE.mp4
Ariana Grande - God Is A Woman-[89M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggMnL7QUolMSh2AY.mp4
Ariana Grande - Love Me Harder-[62M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgo8nL7QUo-ODarQM.mp4
Ariana Grande - One Last Time-[146M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3sjL7QUo0snh9gM.mp4
Ariana Grande - Problem-[135M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3MjL7QUotb_brQc.mp4
Ariana Grande - Santa Tell Me-[115M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2MjL7QUorMSX7QY.mp4
Ariana Grande - The Way-[151M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0sjL7QUojIHIJg.mp4
Ariana Grande &amp; Lil Wayne - Let Me Love You-[244M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzcjL7QUo_IPj0wc.mp4
Ariana Grande&amp;John Legend - Beauty and the Beast-[125M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtcfL7QUosqCkvwE.mp4
Ariana Grande, Miley Cyrus, Lana Del Rey - Don’t Call Me Angel-[112M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgscfL7QUosN-_iAI.mp4
Arin Ray, Kehlani - Change-[99M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpMfL7QUokKqq2QI.mp4
Astrid S - Emotion-[66M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgrcfL7QUo3erQigI.mp4
迈克尔·杰克逊Michael Jackson - Thriller颤栗者完整版-[554M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpsjL7QUoyLLTnwI.mp4
Tritonal feat. Riley Clemmons - Out My Mind-[73M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgupHg7AUo-pf25AU.mp4
Timeflies - Once In a While-[86M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0ZHg7AUozI7XlAQ.mp4
Thomas Jack - Rivers (feat. Nico &amp; Vinz)-[161M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvJHg7AUose-ZsgU.mp4
Tep No - Swear Like a Sailor-[71M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsJHg7AUo5_X8Zg.mp4
Tep No - Me and My Guitar-[66M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnpDg7AUo8Nz-oQY.mp4
Sondr feat. Molly Hammar - Holding On-[155M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglZDg7AUo_JOkMA.mp4
Skizzo Skillz feat. Keo - El Zice Ca...-[204M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl5Hg7AUouKensgE.mp4
Set It Off - Why Worry-[217M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmZDg7AUo7JLptwc.mp4
Ricky Martin - Vida-[101M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxpDg7AUo0PXZkgI.mp4
Niall Horan - On The Loose-[87M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7I-g7AUokMfm-gY.mp4
Maroon 5 ft. Cardi B - Girls Like You-[121M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg94-g7AUoqNHZhQE.mp4
Maggie Lindemann - Obsessed-[178M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8o-g7AUospKZrgI.mp4
Listenbee - Save Me-[51M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxY-g7AUo7LW_3wU.mp4
Lindsey Stirling - Senbonzakura-[108M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguI-g7AUo6NmbkgU.mp4
Kim Petras - Heart to Break-[42M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4-g7AUonYvRiwI.mp4
Kelly Clarkson - Meaning of Life-[208M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwY-g7AUooMWRowI.mp4
Kelly Clarkson - I Don&#39;t Think About You-[215M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgv4-g7AUo9KWq7Ac.mp4
Halsey - Alone-[247M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4-g7AUokuHh8QQ.mp4
Escape The Fate - Broken Heart-[198M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgi4-g7AUokorqhwE.mp4
Ed Sheeran 紅发艾德 - Happier 比从前更快乐-[35M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglY-g7AUo2KjfxAM.mp4
Echosmith - Come Together-[81M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx47g7AUogO7dngc.mp4
Dua Lipa &amp; Wale &amp; WizKid &amp; Major Lazer - My Love-[219M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx47g7AUoxb_KBA.mp4
Dua Lipa - Bang Bang-[127M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6o7g7AUo8Jj1owE.mp4
Dagny - That Feeling When-[162M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw47g7AUosqSi0wU.mp4
CHVRCHES - Miracle-[136M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgv47g7AUorMiW2wM.mp4
Christine and The Queens - Girlfriend-[210M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnI7g7AUozOeYrgU.mp4
Camila Cabello ft. Young Thug - Havana-[95M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmY7g7AUoytifngM.mp4
Avril Lavigne ft. Chad Kroeger - Let Me Go-[296M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmY7g7AUooO3GvwY.mp4
Avicii - Fade Into Darkness-[131M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggI7g7AUo_POxwAE.mp4
ArtLec - Fly With U-[71M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghI7g7AUo3LaIwAE.mp4
Ariana Grande - No Tears Left To Cry-[115M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg143g7AUo7oy9tAE.mp4
Amy Shark - I Said Hi-[158M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz43g7AUoqI-qwgU.mp4
Alexandra Stan - Lemonade-[204M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqI3g7AUojbXYmwY.mp4
Adriana Rusu - Arde-[48M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqY3g7AUoo9vXiAQ.mp4
Cailee Rae - Anchor-[67M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgip3b7AUooPf-5AQ.mp4
Sigala、Paloma Faith - Lullaby-[103M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjZ3b7AUo3Nb9XA.mp4
Love Song to the Earth - Paul McCartney, Sean Paul, Natasha Bedingfield, &amp; more-[99M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgip3b7AUo6O7JtQM.mp4
Iggy Azalea&amp;Quavo - Savior-[86M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Jzb7AUo7uj7hgY.mp4
Hailee Steinfeld - Let Me Go-[54M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5Jzb7AUo9sW2rAM.mp4
Hailee Steinfeld - Capital Letters-[57M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4pzb7AUogZPyoQU.mp4
Britney Spears-Everytime.Live-[137M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjPTQ7AUowKG4WA.mp4
Billie Eilish, Khalid - lovely-[40M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgs4Sp6wUo8_qhmAE.mp4
Beyoncé - SPIRIT-[85M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvoSp6wUojMeVrgE.mp4
Becky G - Shower-[63M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvISp6wUooKXB5AE.mp4
Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) -[66M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg64Op6wUolJP0-Ac.mp4
Adele - Send My Love (To Your New Lover)-[89M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9YKp6wUo19j-oQE.mp4
Adele - Rolling in the Deep-[44M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8oKp6wUozribggc.mp4
Adele - Hello-[134M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguYKp6wUovOHnqAQ.mp4
Dua Lipa - Be The One-[58M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg94Kp6wUo8_OLEA.mp4
Adele - Hello (Live at the NRJ Awards)-[65M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgroKp6wUo9aKrgQU.mp4
Ellie Goulding - Burn-[38M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg54Gp6wUogNitqAE.mp4
Lady Gaga - Bad Romance-[92M],
Lana Del Rey - Blue Jeans-[42M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkYGp6wUolJ-l7QE.mp4
Lana Del Rey - Born To Die-[41M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgioGp6wUozdTMrwQ.mp4
Lana Del Rey - Love-[86M],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn4Gp6wUosvG_ugY.mp4
